Date,City,Latitude,Longitude,PM2.5,PM10,NO2,SO2,CO,Ozone,Aerosol_Optical_Depth,AQI_Class
2026-01-01 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,129.9,131.8,68.5,10.4,1022.0,19.0,0.61,Unhealthy
2026-01-01 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,131.3,133.2,66.0,10.2,981.0,17.0,0.6,Unhealthy
2026-01-01 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,126.7,128.5,59.7,9.4,928.0,21.0,0.57,Unhealthy
2026-01-02 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,118.7,120.1,52.7,8.7,874.0,25.0,0.56,Unhealthy
2026-01-02 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,113.2,114.8,45.2,8.1,813.0,30.0,0.56,Unhealthy
2026-01-02 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,109.9,111.3,37.1,7.5,751.0,36.0,0.57,Unhealthy
2026-01-02 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,105.9,107.3,31.5,7.1,716.0,40.0,0.58,Unhealthy
2026-01-02 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,103.8,105.5,30.6,7.1,712.0,39.0,0.57,Unhealthy
2026-01-02 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,105.2,106.9,32.1,7.4,735.0,36.0,0.57,Unhealthy
2026-01-02 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,104.3,105.9,28.4,7.5,807.0,42.0,0.61,Unhealthy
2026-01-02 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,114.6,115.9,27.7,8.1,999.0,43.0,0.62,Unhealthy
2026-01-02 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,118.3,119.2,26.6,8.8,1238.0,45.0,0.62,Unhealthy
2026-01-02 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,110.1,111.3,23.9,9.2,1332.0,56.0,0.64,Unhealthy
2026-01-02 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,94.5,95.7,18.2,8.9,1136.0,83.0,0.64,Unhealthy
2026-01-02 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,68.2,69.8,11.1,8.2,795.0,118.0,0.69,Unhealthy
2026-01-02 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,60.5,62.9,5.8,7.6,542.0,144.0,0.71,Unhealthy
2026-01-02 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,55.1,57.3,3.1,7.0,475.0,154.0,0.72,Unhealthy
2026-01-02 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,52.9,54.9,2.2,6.5,497.0,154.0,0.73,Unhealthy for Sensitive
2026-01-02 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,52.3,54.2,4.7,6.3,551.0,146.0,0.74,Unhealthy for Sensitive
2026-01-02 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,52.7,54.5,13.1,6.6,642.0,127.0,0.76,Unhealthy for Sensitive
2026-01-02 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,63.1,64.5,24.8,7.2,765.0,100.0,0.75,Unhealthy
2026-01-02 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,88.0,89.9,41.6,8.1,854.0,65.0,0.81,Unhealthy
2026-01-02 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,101.0,102.9,45.7,9.1,867.0,55.0,0.8,Unhealthy
2026-01-02 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,106.6,108.3,51.1,10.4,846.0,42.0,0.8,Unhealthy
2026-01-02 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,108.0,109.4,53.7,11.4,843.0,33.0,0.81,Unhealthy
2026-01-02 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,109.7,111.1,51.0,11.6,894.0,32.0,0.83,Unhealthy
2026-01-02 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,111.8,113.2,45.5,11.3,964.0,36.0,0.83,Unhealthy
2026-01-03 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,112.7,114.1,40.7,11.1,1002.0,39.0,0.82,Unhealthy
2026-01-03 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,114.3,115.7,37.3,11.0,975.0,41.0,0.79,Unhealthy
2026-01-03 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,116.4,117.8,34.6,10.9,916.0,43.0,0.78,Unhealthy
2026-01-03 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,118.3,119.7,33.7,10.8,879.0,42.0,0.75,Unhealthy
2026-01-03 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,120.1,121.5,36.5,11.0,864.0,37.0,0.74,Unhealthy
2026-01-03 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,122.9,124.3,41.2,11.2,870.0,29.0,0.76,Unhealthy
2026-01-03 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,180.7,183.5,52.8,13.2,952.0,16.0,1.33,Hazardous
2026-01-03 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,208.2,210.9,50.4,11.5,1219.0,16.0,1.38,Hazardous
2026-01-03 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,224.0,225.8,46.7,9.5,1563.0,19.0,1.35,Hazardous
2026-01-03 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,207.7,209.1,40.9,9.7,1707.0,35.0,1.29,Hazardous
2026-01-03 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,175.1,177.4,31.0,14.7,1459.0,79.0,1.21,Hazardous
2026-01-03 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,147.1,149.5,19.0,22.1,1013.0,136.0,1.22,Unhealthy
2026-01-03 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,123.4,125.7,10.0,27.0,672.0,178.0,1.25,Unhealthy
2026-01-03 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,100.4,103.1,5.1,27.0,558.0,192.0,1.23,Unhealthy
2026-01-03 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,93.1,95.7,3.2,24.6,550.0,190.0,1.16,Unhealthy
2026-01-03 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,90.6,93.1,6.2,22.6,587.0,178.0,1.08,Unhealthy
2026-01-03 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,90.8,92.9,17.6,21.9,681.0,153.0,1.03,Unhealthy
2026-01-03 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,111.8,113.6,34.0,21.5,820.0,119.0,0.98,Unhealthy
2026-01-03 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,170.4,173.7,47.4,23.1,914.0,92.0,1.32,Hazardous
2026-01-03 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,184.9,187.7,53.2,22.9,910.0,75.0,1.31,Hazardous
2026-01-03 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,195.6,198.4,61.1,22.6,861.0,52.0,1.31,Hazardous
2026-01-03 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,204.9,207.7,66.6,22.2,832.0,34.0,1.33,Hazardous
2026-01-03 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,210.5,213.3,67.8,21.6,863.0,26.0,1.33,Hazardous
2026-01-03 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,210.0,212.8,66.6,20.8,913.0,24.0,1.3,Hazardous
2026-01-04 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,205.4,208.2,64.7,19.9,932.0,22.0,1.25,Hazardous
2026-01-04 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,201.6,204.0,61.7,19.2,877.0,21.0,1.19,Hazardous
2026-01-04 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,198.4,201.2,58.0,18.4,789.0,21.0,1.17,Hazardous
2026-01-04 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,196.0,198.8,55.7,16.7,743.0,20.0,1.11,Hazardous
2026-01-04 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,196.5,198.8,57.3,13.1,758.0,13.0,1.08,Hazardous
2026-01-04 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,207.2,210.0,60.4,8.6,815.0,5.0,1.05,Hazardous
2026-01-04 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,249.6,252.4,90.9,20.2,929.0,0.0,1.08,Hazardous
2026-01-04 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,265.4,269.2,86.9,18.0,1188.0,3.0,1.1,Hazardous
2026-01-04 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,309.2,312.0,80.4,15.0,1504.0,10.0,1.13,Hazardous
2026-01-04 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,268.2,270.1,69.5,12.7,1627.0,28.0,1.05,Hazardous
2026-01-04 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,193.7,196.5,49.6,12.0,1375.0,71.0,0.98,Hazardous
2026-01-04 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,161.1,163.9,25.2,12.0,930.0,125.0,0.96,Hazardous
2026-01-04 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,109.0,112.0,7.3,11.6,595.0,164.0,0.9,Unhealthy
2026-01-04 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,86.6,89.4,0.5,9.9,494.0,175.0,0.83,Unhealthy
2026-01-04 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,78.9,81.5,0.3,7.7,503.0,170.0,0.79,Unhealthy
2026-01-04 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,73.6,75.9,4.2,6.2,551.0,158.0,0.74,Unhealthy
2026-01-04 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,71.9,74.3,14.0,6.0,645.0,137.0,0.7,Unhealthy
2026-01-04 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,84.5,86.1,27.9,6.5,778.0,108.0,0.67,Unhealthy
2026-01-04 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,101.5,103.6,28.7,6.7,864.0,81.0,0.75,Unhealthy
2026-01-04 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,108.7,110.6,27.7,6.7,859.0,78.0,0.75,Unhealthy
2026-01-04 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,112.5,114.1,26.3,6.7,807.0,73.0,0.76,Unhealthy
2026-01-04 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,115.3,117.1,25.0,6.7,754.0,69.0,0.78,Unhealthy
2026-01-04 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,119.2,120.6,24.2,6.5,712.0,66.0,0.81,Unhealthy
2026-01-04 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,121.5,123.4,23.5,6.3,668.0,64.0,0.83,Unhealthy
2026-01-05 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,121.5,122.9,22.5,6.2,629.0,61.0,0.87,Unhealthy
2026-01-05 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,120.1,122.0,20.6,6.2,593.0,58.0,0.88,Unhealthy
2026-01-05 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,116.9,118.7,18.3,6.2,561.0,56.0,0.86,Unhealthy
2026-01-05 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,111.3,113.2,16.5,6.3,546.0,53.0,0.79,Unhealthy
2026-01-05 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,105.0,106.6,15.8,6.4,561.0,50.0,0.72,Unhealthy
2026-01-05 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,99.2,101.0,15.6,6.5,592.0,48.0,0.67,Unhealthy
2026-01-05 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,95.7,97.6,15.0,6.6,614.0,49.0,0.68,Unhealthy
2026-01-05 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,96.4,98.3,15.3,7.1,619.0,48.0,0.68,Unhealthy
2026-01-05 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,97.1,98.5,15.5,7.8,615.0,48.0,0.66,Unhealthy
2026-01-05 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,93.6,95.2,14.7,8.1,599.0,56.0,0.64,Unhealthy
2026-01-05 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,91.7,93.4,11.8,7.8,561.0,79.0,0.61,Unhealthy
2026-01-05 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,86.8,88.7,7.8,7.2,510.0,111.0,0.6,Unhealthy
2026-01-05 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,72.6,74.5,4.9,6.6,473.0,134.0,0.57,Unhealthy
2026-01-05 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,60.1,62.2,3.1,6.3,447.0,144.0,0.55,Unhealthy
2026-01-05 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,55.3,57.5,2.3,6.0,434.0,146.0,0.54,Unhealthy
2026-01-05 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,53.4,55.6,4.6,5.9,464.0,141.0,0.53,Unhealthy for Sensitive
2026-01-05 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,53.8,55.9,12.9,6.1,584.0,124.0,0.52,Unhealthy for Sensitive
2026-01-05 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,64.7,66.4,24.3,6.4,748.0,99.0,0.51,Unhealthy
2026-01-05 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,94.1,96.6,29.7,6.4,848.0,71.0,0.6,Unhealthy
2026-01-05 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,100.8,103.1,30.0,6.5,819.0,65.0,0.54,Unhealthy
2026-01-05 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,103.1,105.2,30.2,6.7,725.0,58.0,0.51,Unhealthy
2026-01-05 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,104.1,105.9,29.5,6.7,653.0,53.0,0.49,Unhealthy
2026-01-05 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,103.1,105.0,27.1,6.4,639.0,54.0,0.47,Unhealthy
2026-01-05 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,100.1,102.0,23.8,5.9,648.0,57.0,0.47,Unhealthy
2026-01-06 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,95.5,97.1,20.8,5.5,654.0,59.0,0.5,Unhealthy
2026-01-06 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,91.7,92.9,18.5,5.3,645.0,59.0,0.53,Unhealthy
2026-01-06 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,88.7,89.9,16.5,5.1,635.0,58.0,0.54,Unhealthy
2026-01-06 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,86.4,87.3,15.3,5.1,638.0,56.0,0.54,Unhealthy
2026-01-06 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,84.5,85.7,15.2,5.2,664.0,53.0,0.54,Unhealthy
2026-01-06 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,83.6,84.5,15.9,5.4,703.0,48.0,0.53,Unhealthy
2026-01-06 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.4,76.1,12.8,6.3,744.0,56.0,0.53,Unhealthy
2026-01-06 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,78.5,78.9,12.9,6.9,796.0,56.0,0.51,Unhealthy
2026-01-06 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,80.8,81.5,13.0,7.8,849.0,57.0,0.49,Unhealthy
2026-01-06 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,78.7,79.4,12.3,8.4,860.0,64.0,0.46,Unhealthy
2026-01-06 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.9,77.1,10.1,8.5,793.0,85.0,0.44,Unhealthy
2026-01-06 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,70.3,71.7,7.1,8.4,684.0,112.0,0.43,Unhealthy
2026-01-06 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,60.5,61.9,4.9,8.1,599.0,133.0,0.44,Unhealthy
2026-01-06 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,49.5,51.0,3.1,7.6,555.0,142.0,0.44,Unhealthy for Sensitive
2026-01-06 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,45.1,46.6,2.1,6.8,536.0,144.0,0.45,Unhealthy for Sensitive
2026-01-06 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,43.5,45.1,4.1,6.4,554.0,139.0,0.45,Unhealthy for Sensitive
2026-01-06 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,44.4,45.9,12.2,6.4,643.0,122.0,0.46,Unhealthy for Sensitive
2026-01-06 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,54.1,55.3,23.3,6.7,771.0,98.0,0.45,Unhealthy for Sensitive
2026-01-06 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,103.1,105.7,31.2,7.4,852.0,72.0,0.75,Unhealthy
2026-01-06 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,108.0,110.1,28.5,7.4,839.0,72.0,0.73,Unhealthy
2026-01-06 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,111.1,112.9,24.6,7.4,781.0,71.0,0.72,Unhealthy
2026-01-06 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,113.6,115.5,21.3,7.3,737.0,71.0,0.73,Unhealthy
2026-01-06 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,116.2,118.0,19.0,7.2,737.0,71.0,0.72,Unhealthy
2026-01-06 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,117.3,119.0,17.2,7.0,751.0,70.0,0.7,Unhealthy
2026-01-07 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,115.9,117.8,15.7,6.9,755.0,69.0,0.68,Unhealthy
2026-01-07 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,114.1,115.7,14.4,6.7,729.0,66.0,0.66,Unhealthy
2026-01-07 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,112.2,113.6,13.5,6.6,692.0,63.0,0.65,Unhealthy
2026-01-07 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,110.4,111.8,13.1,6.5,674.0,59.0,0.66,Unhealthy
2026-01-07 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,108.7,110.1,13.6,6.6,687.0,55.0,0.68,Unhealthy
2026-01-07 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,107.8,109.2,14.6,6.7,719.0,51.0,0.7,Unhealthy
2026-01-07 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,105.2,106.4,14.8,7.1,768.0,51.0,0.72,Unhealthy
2026-01-07 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,109.2,110.4,15.3,7.4,862.0,49.0,0.72,Unhealthy
2026-01-07 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,109.7,110.6,15.9,7.9,974.0,48.0,0.69,Unhealthy
2026-01-07 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,105.5,106.4,15.4,8.3,1017.0,55.0,0.64,Unhealthy
2026-01-07 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,98.3,99.4,12.7,8.5,931.0,77.0,0.59,Unhealthy
2026-01-07 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,87.5,88.7,8.8,8.7,776.0,108.0,0.56,Unhealthy
2026-01-07 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.2,76.6,5.9,8.6,649.0,131.0,0.54,Unhealthy
2026-01-07 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,63.3,64.7,3.6,8.1,573.0,142.0,0.52,Unhealthy
2026-01-07 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,54.5,56.0,2.3,7.4,525.0,145.0,0.5,Unhealthy for Sensitive
2026-01-07 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,50.6,52.2,4.9,7.0,533.0,140.0,0.48,Unhealthy for Sensitive
2026-01-07 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,49.8,51.3,15.4,7.1,645.0,121.0,0.48,Unhealthy for Sensitive
2026-01-07 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,62.6,63.8,29.7,7.4,814.0,94.0,0.48,Unhealthy
2026-01-07 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,96.9,99.0,42.8,8.0,926.0,70.0,0.61,Unhealthy
2026-01-07 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,107.6,109.4,40.3,8.1,919.0,67.0,0.6,Unhealthy
2026-01-07 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,110.6,112.0,36.7,8.2,856.0,62.0,0.56,Unhealthy
2026-01-07 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,110.8,112.0,32.7,8.1,810.0,60.0,0.56,Unhealthy
2026-01-07 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,111.5,112.5,28.1,7.7,818.0,62.0,0.57,Unhealthy
2026-01-07 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,110.8,111.8,23.2,7.1,844.0,65.0,0.58,Unhealthy
2026-01-08 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,107.8,108.7,19.1,6.6,852.0,67.0,0.57,Unhealthy
2026-01-08 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,104.5,105.5,16.5,6.3,817.0,65.0,0.54,Unhealthy
2026-01-08 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,100.4,101.3,14.8,6.2,763.0,62.0,0.5,Unhealthy
2026-01-08 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,95.7,96.6,13.7,6.1,730.0,59.0,0.48,Unhealthy
2026-01-08 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,91.0,91.7,13.4,6.2,730.0,56.0,0.45,Unhealthy
2026-01-08 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,87.1,87.8,13.6,6.4,750.0,53.0,0.44,Unhealthy
2026-01-08 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,99.7,100.1,12.9,7.2,789.0,54.0,0.5,Unhealthy
2026-01-08 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,101.5,102.2,13.4,7.5,875.0,53.0,0.48,Unhealthy
2026-01-08 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,101.3,102.0,14.0,8.0,979.0,54.0,0.46,Unhealthy
2026-01-08 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,96.6,97.3,13.6,8.3,1014.0,61.0,0.43,Unhealthy
2026-01-08 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,88.9,89.9,11.4,8.4,918.0,82.0,0.4,Unhealthy
2026-01-08 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.7,76.6,8.2,8.4,753.0,111.0,0.36,Unhealthy
2026-01-08 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,59.0,60.1,5.8,8.1,614.0,132.0,0.33,Unhealthy
2026-01-08 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,44.4,45.8,3.5,7.4,518.0,141.0,0.3,Unhealthy for Sensitive
2026-01-08 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,36.0,37.7,2.0,6.5,449.0,143.0,0.27,Unhealthy for Sensitive
2026-01-08 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,31.2,33.2,4.5,5.9,452.0,137.0,0.25,Moderate
2026-01-08 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,30.4,32.4,15.4,5.9,592.0,117.0,0.25,Moderate
2026-01-08 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,43.2,44.6,30.3,6.3,805.0,88.0,0.26,Unhealthy for Sensitive
2026-01-08 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,74.0,77.8,48.6,7.3,941.0,64.0,0.37,Unhealthy
2026-01-08 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.4,78.2,41.2,7.0,916.0,63.0,0.38,Unhealthy
2026-01-08 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.0,77.3,31.0,6.5,814.0,63.0,0.38,Unhealthy
2026-01-08 21:00:00,"Dhaka, Bangladesh",23.8103,90.4125,76.4,78.5,23.0,6.1,741.0,62.0,0.37,Unhealthy
2026-01-08 22:00:00,"Dhaka, Bangladesh",23.8103,90.4125,78.5,80.3,19.6,5.8,745.0,62.0,0.35,Unhealthy
2026-01-08 23:00:00,"Dhaka, Bangladesh",23.8103,90.4125,79.2,81.0,18.5,5.5,779.0,62.0,0.34,Unhealthy
2026-01-09 00:00:00,"Dhaka, Bangladesh",23.8103,90.4125,78.5,80.1,17.7,5.3,803.0,61.0,0.33,Unhealthy
2026-01-09 01:00:00,"Dhaka, Bangladesh",23.8103,90.4125,77.3,78.7,16.5,5.1,797.0,58.0,0.32,Unhealthy
2026-01-09 02:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.9,77.3,15.6,5.0,782.0,55.0,0.31,Unhealthy
2026-01-09 03:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.2,76.6,15.5,4.9,785.0,50.0,0.31,Unhealthy
2026-01-09 04:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.0,76.4,16.8,5.0,815.0,44.0,0.31,Unhealthy
2026-01-09 05:00:00,"Dhaka, Bangladesh",23.8103,90.4125,75.2,76.4,18.8,5.1,862.0,36.0,0.32,Unhealthy
2026-01-09 06:00:00,"Dhaka, Bangladesh",23.8103,90.4125,72.2,72.9,18.5,5.5,927.0,33.0,0.34,Unhealthy
2026-01-09 07:00:00,"Dhaka, Bangladesh",23.8103,90.4125,76.4,77.1,18.4,5.8,1047.0,31.0,0.34,Unhealthy
2026-01-09 08:00:00,"Dhaka, Bangladesh",23.8103,90.4125,77.5,78.2,18.1,6.3,1185.0,30.0,0.33,Unhealthy
2026-01-09 09:00:00,"Dhaka, Bangladesh",23.8103,90.4125,74.5,75.2,16.9,6.8,1225.0,38.0,0.32,Unhealthy
2026-01-09 10:00:00,"Dhaka, Bangladesh",23.8103,90.4125,66.1,67.1,14.0,7.4,1079.0,63.0,0.32,Unhealthy
2026-01-09 11:00:00,"Dhaka, Bangladesh",23.8103,90.4125,54.2,55.6,10.1,7.9,836.0,97.0,0.33,Unhealthy for Sensitive
2026-01-09 12:00:00,"Dhaka, Bangladesh",23.8103,90.4125,43.0,44.5,7.3,8.3,641.0,124.0,0.34,Unhealthy for Sensitive
2026-01-09 13:00:00,"Dhaka, Bangladesh",23.8103,90.4125,36.0,37.4,5.3,8.3,544.0,139.0,0.38,Unhealthy for Sensitive
2026-01-09 14:00:00,"Dhaka, Bangladesh",23.8103,90.4125,30.5,31.8,4.3,8.0,496.0,147.0,0.4,Moderate
2026-01-09 15:00:00,"Dhaka, Bangladesh",23.8103,90.4125,28.2,29.5,6.8,7.9,500.0,145.0,0.42,Moderate
2026-01-09 16:00:00,"Dhaka, Bangladesh",23.8103,90.4125,28.0,29.2,16.5,8.2,591.0,126.0,0.45,Moderate
2026-01-09 17:00:00,"Dhaka, Bangladesh",23.8103,90.4125,44.1,45.2,29.8,8.8,734.0,97.0,0.47,Unhealthy for Sensitive
2026-01-09 18:00:00,"Dhaka, Bangladesh",23.8103,90.4125,62.4,63.6,38.2,7.4,824.0,77.0,0.43,Unhealthy
2026-01-09 19:00:00,"Dhaka, Bangladesh",23.8103,90.4125,61.9,63.1,32.8,7.0,804.0,77.0,0.43,Unhealthy
2026-01-09 20:00:00,"Dhaka, Bangladesh",23.8103,90.4125,62.9,64.3,25.4,6.5,731.0,78.0,0.44,Unhealthy
